8.653138906473925545e+02
8.634139415067293157e+02
8.615303279988888789e+02
8.596628236001815822e+02
8.578112060727414701e+02
8.559752573623153467e+02
8.541547634989856306e+02
8.523495145007271958e+02
8.505593042797024737e+02
8.487839305512065948e+02
8.470231947451733276e+02
8.452769019201588208e+02
8.435448606797211824e+02
8.418268830911197256e+02
8.401227846062569142e+02
8.384323839847927502e+02
8.367555032193602074e+02
8.350919674628156599e+02
8.334416049574601857e+02
8.318042469661680798e+02
8.301797277053638027e+02
8.285678842797892685e+02
8.269685566190044028e+02
8.253815874155701522e+02
8.238068220648584656e+02
8.222441086064413867e+02
8.206932976670108246e+02
8.191542424047817121e+02
8.176267984553333008e+02
8.161108238788467588e+02
8.146061791086948460e+02
8.131127269013450132e+02
8.116303322875364756e+02
8.101588625246918127e+02
8.086981870505293273e+02
8.072481774378379669e+02
8.058087073503845659e+02
8.043796524999146413e+02
8.029608906042212766e+02
8.015523013462469635e+02
8.001537663341898678e+02
7.987651690625867786e+02
7.973863948743428409e+02
7.960173309236822661e+02
7.946578661399950079e+02
7.933078911925516650e+02
7.919672984560638724e+02
7.906359819770676722e+02
7.893138374411023506e+02
7.880007621406696217e+02
7.866966549439439405e+02
7.854014162642208703e+02
7.841149480300764480e+02
7.828371536562224264e+02
7.815679380150382940e+02
7.803072074087579040e+02
7.790548695422996843e+02
7.778108334967150768e+02
7.765750097032463373e+02
7.753473099179724386e+02
7.741276471970288640e+02
7.729159358723869673e+02
7.717120915281767566e+02
7.705160309775403675e+02
7.693276722400006520e+02
7.681469345193327172e+02
7.669737381819248867e+02
7.658080047356174873e+02
7.646496568090035453e+02
7.634986181311855944e+02
7.623548135119712015e+02
7.612181688224987965e+02
7.600886109762833485e+02
7.589660679106688121e+02
7.578504685686804123e+02
7.567417428812641447e+02
7.556398217499042858e+02
7.545446370296104988e+02
7.534561215122648719e+02
7.523742089103189983e+02
7.512988338408346181e+02
7.502299318098566800e+02
7.491674391971137084e+02
7.481112932410344456e+02
7.470614320240753159e+02
7.460177944583505223e+02
7.449803202715570478e+02
7.439489499931884211e+02
7.429236249410286064e+02
7.419042872079219251e+02
7.408908796488098005e+02
7.398833458680293234e+02
7.388816302068688628e+02
7.378856777313706061e+02
7.368954342203787746e+02
7.359108461538255597e+02
7.349318607012478424e+02
7.339584257105329925e+02
7.329904896968856747e+02
7.320280018320105455e+02
7.310709119335080004e+02
7.301191704544756931e+02
7.291727284733125316e+02
7.282315376837203758e+02
7.272955503848986609e+02
7.263647194719277422e+02
7.254389984263358429e+02
7.245183413068488107e+02
7.236027027403121110e+02
7.226920379127897149e+02
7.217863025608277212e+02
7.208854529628849832e+02
7.199894459309241483e+02
7.190982388021602674e+02
7.182117894309631083e+02
7.173300561809121518e+02
7.164529979169963099e+02
7.155805739979598457e+02
7.147127442687889243e+02
7.138494690533365201e+02
7.129907091470821570e+02
7.121364258100231837e+02
7.112865807596976992e+02
7.104411361643312830e+02
7.096000546361105989e+02
7.087632992245753485e+02
7.079308334101314131e+02
7.071026210976796165e+02
7.062786266103576054e+02
7.054588146833938254e+02
7.046431504580707497e+02
7.038315994757946328e+02
7.030241276722700832e+02
